interaction_id,domain,question_type,static_or_dynamic,n_words,n_passages,groundable,retrieved_gold,t_sc,phi_sc,t_suf,phi_suf,volatility
b76308d4-58c3-457d-89d1-65734aeea847,music,set,slow-changing,8,45,False,False,5,0.625,,,0
9b66e82d-9c5c-4b16-b97a-5e13e1a9d9d1,music,simple_w_condition,static,21,30,False,False,19,0.9048,,,0
437cc197-c40b-4daf-b46a-d44c0accbdd8,open,aggregation,slow-changing,16,207,True,True,10,0.625,3,0.1875,0
168ed85e-f680-490b-89d9-668a23d82b86,sports,aggregation,fast-changing,15,385,True,True,15,1.0,1,0.0667,4
17a5f5e6-bf2c-4db3-9211-1e72ec92f2f6,music,simple,static,7,31,True,True,5,0.7143,3,0.4286,2
570f6934-c479-4753-a7b5-e344fd3de301,sports,post-processing,fast-changing,10,294,True,True,10,1.0,1,0.1,2
df1acadd-4855-40bc-997b-eb37595ea759,music,simple,static,12,101,False,False,10,0.8333,,,2
6a8638a3-5bde-4606-85bb-947d056c5f3a,open,comparison,static,19,147,True,True,19,1.0,4,0.2105,2
47e21593-fc33-4224-b551-381153e75efd,movie,simple,static,11,59,False,False,8,0.7273,,,0
9268525a-80e3-4b64-8f9c-94711f7b7711,open,multi-hop,slow-changing,13,116,False,False,13,1.0,,,2
20fd78c1-c706-4f99-b9cc-20fa17e3566e,finance,comparison,fast-changing,15,111,True,True,10,0.6667,2,0.1333,0
d8c4adbc-eb48-4180-8ce4-fa23cf3c8e64,movie,false_premise,static,12,335,False,False,12,1.0,,,0
272b19e3-f1f4-4130-98c3-2758b59538ff,movie,simple,static,9,96,True,True,7,0.7778,2,0.2222,0
78c83c9c-4346-4ac7-8043-42fd48d6011b,finance,simple,real-time,15,65,False,False,12,0.8,,,6
ab3b6175-9229-41bb-af60-180c6ead03e1,finance,simple,real-time,13,91,False,False,10,0.7692,,,0
40153335-f63a-444f-b680-ec7c0f23d90f,music,post-processing,static,10,142,False,False,7,0.7,,,0
d3cc29cf-de2f-4929-9541-8cac851efd12,finance,simple,real-time,12,116,False,False,12,1.0,,,4
5c3a51fa-7688-4d61-b01c-c19d66793507,open,simple_w_condition,static,13,112,True,True,13,1.0,1,0.0769,0
6a45b6ff-c499-4148-8306-b53a375db15b,finance,simple,real-time,10,148,False,False,8,0.8,,,0
2ce829dc-a484-4572-b77d-9c1050bce3ac,finance,false_premise,slow-changing,10,111,False,False,9,0.9,,,2
04ddbcdf-cf5e-4331-8084-04f03540e0a1,music,multi-hop,slow-changing,7,58,False,False,7,1.0,,,0
d73e9716-0b0d-4a5b-9bdd-98a6ca835640,sports,false_premise,static,12,240,True,False,11,0.9167,,,0
9884d309-e5cf-40bf-bf80-bb4ff0825d9d,finance,simple,real-time,16,68,False,False,12,0.75,,,0
8efbcdca-fdf5-42df-9466-b9b22cc273a9,open,aggregation,static,8,124,False,False,7,0.875,,,0
4ebbb760-c5ae-4307-9764-567a357f4cc1,movie,multi-hop,static,10,192,False,False,9,0.9,,,0
24df4242-214b-4257-bcca-f1d39ca66630,movie,simple,static,17,229,True,True,17,1.0,13,0.7647,0
0b7be332-4b22-4e9a-a09b-573fad397425,finance,multi-hop,fast-changing,11,220,True,False,11,1.0,,,0
a5b6a767-ab24-441f-b850-a103da740682,sports,set,fast-changing,14,105,False,False,14,1.0,,,0
c9c109ca-17c0-4ddd-aa09-2c236d18e9f7,finance,comparison,fast-changing,12,95,False,False,8,0.6667,,,0
f5ae236b-668c-48de-9bfc-ee11b355a72d,music,simple,static,8,400,True,True,6,0.75,1,0.125,0
bea90dee-9d58-4da5-979c-182b6f899091,finance,simple,slow-changing,7,132,False,False,7,1.0,,,0
ef914c66-e7f6-4a54-b253-eae5b46a68b3,music,simple_w_condition,fast-changing,11,32,True,True,5,0.4545,4,0.3636,0
cd7762fc-edf2-4390-8c0c-3488b07be66f,music,simple,fast-changing,7,245,True,True,6,0.8571,4,0.5714,0
b9e7441c-ff95-4f1e-99a2-d7da65a7a78b,sports,simple_w_condition,static,9,47,True,False,7,0.7778,,,0
f08ed2eb-98c6-4feb-b0ea-376bcbb91180,finance,simple,real-time,13,39,True,True,6,0.4615,4,0.3077,0
c9c7693b-d62f-421e-8f8a-33f903ac55f0,finance,simple,real-time,11,128,False,False,6,0.5455,,,0
fde0f884-56cb-47c6-a15a-056eb02cfa4b,open,multi-hop,static,8,197,False,False,7,0.875,,,0
74519fa3-a8d1-4602-86a0-30f98ebb1ed6,music,multi-hop,static,8,134,True,True,8,1.0,2,0.25,4
daf4f7fb-3301-43f2-9e97-f58d45006071,finance,simple,real-time,9,56,False,False,8,0.8889,,,0
c096f794-c70c-46b6-bcf7-42c6b412d6e5,movie,false_premise,static,10,109,False,False,10,1.0,,,0
dafa6e14-f4b2-43a7-9b5d-467ea102d7ce,open,set,static,8,69,False,False,8,1.0,,,0
1cc0706a-ac4d-46e2-b8b8-e386ec8f4de4,finance,simple,real-time,11,146,False,False,8,0.7273,,,0
e094e08a-851a-4d99-a395-2b88aa9c7846,sports,simple_w_condition,slow-changing,18,92,False,False,7,0.3889,,,0
c60be6cb-3df0-4b80-bae1-220ff4f8f4d4,sports,simple_w_condition,fast-changing,11,61,False,False,11,1.0,,,2
b857731e-51aa-46bd-b8d9-aedfb45e8bcb,movie,set,fast-changing,9,205,False,False,9,1.0,,,0
4abea8a3-77cd-4330-a1b9-0f1188d246b1,music,simple,static,9,34,False,False,9,1.0,,,0
429768c8-5b22-41ab-b95c-dd8b975dd596,sports,simple,slow-changing,11,88,True,True,4,0.3636,1,0.0909,0
97ebc61e-0b86-4fe9-8df9-3e303beeb283,music,comparison,slow-changing,19,157,False,False,19,1.0,,,0
3a6d3f5c-b052-4059-b727-1ffbe7cb2cc1,sports,simple_w_condition,static,11,69,True,True,8,0.7273,7,0.6364,0
e79bcc03-fbdd-41ed-8e16-450803f9bf3b,sports,aggregation,slow-changing,9,400,False,False,8,0.8889,,,3
cb9e5314-45d9-47cd-b8d5-de5d773d5659,sports,false_premise,fast-changing,6,153,False,False,5,0.8333,,,3
ada48348-56bc-474c-9196-b2dc50a8b626,sports,simple,slow-changing,8,79,True,True,4,0.5,2,0.25,0
d741a866-75f7-498f-b28c-52b9d18fd6b0,open,aggregation,slow-changing,8,72,True,False,8,1.0,,,2
f41d3766-c45e-43da-9948-1b783ab17db9,open,multi-hop,static,9,316,False,False,8,0.8889,,,2
b20c2a55-ad15-4360-9cb4-81b40917237d,music,simple,static,7,213,True,True,7,1.0,1,0.1429,0
5dccbcb8-28db-4bc8-910b-1e1befea9d4f,sports,simple_w_condition,slow-changing,19,184,False,False,19,1.0,,,8
91345076-e63c-4aa9-88fe-cef2aec66f2d,movie,simple,slow-changing,10,40,False,False,5,0.5,,,0
aa813da1-481f-4fb2-89ef-2bc8c2da4dba,music,post-processing,static,14,119,False,False,12,0.8571,,,2
157856a2-abde-4af0-9f0f-e048879ca8ab,music,false_premise,static,14,122,False,False,7,0.5,,,0
c56e68a4-f656-4ce9-9e36-b8c826f3e269,music,simple,static,10,242,True,False,10,1.0,,,0
f4f22219-7389-4940-8197-1f511acac053,open,aggregation,static,8,54,False,False,8,1.0,,,0
cc768f96-e078-4b92-81f7-3970cf2a3b7a,finance,false_premise,static,8,100,False,False,7,0.875,,,0
f844413f-c104-47f3-a5e1-acdbeaa0c30c,movie,simple,static,10,117,True,False,10,1.0,,,2
d3523d8d-0446-483d-b7cc-61e916e07af1,finance,simple,real-time,13,47,False,False,13,1.0,,,0
8b510a2c-1aa9-4a42-8298-eabcad71e91b,sports,false_premise,static,14,89,True,True,14,1.0,2,0.1429,5
0a3a47a5-305e-429d-b5ec-d23217998626,finance,simple,real-time,11,71,False,False,8,0.7273,,,0
dd3d3f80-7f74-4a99-a5d2-65208f2ab00b,finance,multi-hop,static,17,98,False,False,14,0.8235,,,0
cd9072a7-b8c1-4ded-96fa-4a57ff2d2200,music,set,static,13,102,False,False,9,0.6923,,,0
c2861e51-90ad-4190-aab7-86fd81228b41,open,set,slow-changing,11,70,False,False,11,1.0,,,0
68edbb40-0eab-41d7-8a03-70b4528b2c24,finance,simple,real-time,13,101,True,False,10,0.7692,,,0
58bf1703-aa8d-4af0-bea3-e494e7232c99,finance,false_premise,fast-changing,13,90,False,False,13,1.0,,,0
ba6ea36f-b7d0-4fe5-ad1a-2a1c0e2ca8ae,sports,simple_w_condition,static,9,166,True,False,9,1.0,,,2
cffd08de-e949-4398-a1e0-9d30219db7c5,finance,set,static,16,86,False,False,15,0.9375,,,2
0f32e852-a24b-4560-b34d-09e2929fe1dd,movie,comparison,slow-changing,18,222,False,False,17,0.9444,,,2
3b8492e6-24e4-459f-bee7-7b0dd876d105,open,false_premise,static,10,118,False,False,6,0.6,,,0
b10ffa4f-850a-47e5-9992-7b9bea3f985b,music,aggregation,static,16,171,False,False,12,0.75,,,0
5f55ee11-a254-423a-a98f-f1b2a0b34b3d,music,comparison,slow-changing,13,118,False,False,13,1.0,,,4
dcdcf47e-c36f-43fb-bd71-e15fe53e51ca,sports,false_premise,fast-changing,12,66,False,False,12,1.0,,,0
5956fbee-fb4a-46a6-ab83-1d4fb2518353,movie,set,static,6,54,False,False,6,1.0,,,0
2fe77909-6fc0-4e25-ac28-89ebb1e03401,finance,multi-hop,fast-changing,12,128,False,False,8,0.6667,,,0
84c39e22-f1ec-4eac-9f6e-c5e550921258,open,set,static,19,400,True,False,9,0.4737,,,3
e7cfa77d-a5f9-4a91-ade5-0aa4e6e7e319,sports,aggregation,static,11,97,False,False,11,1.0,,,0
bb2c0885-6ef1-474c-8390-4234b5f77daa,music,multi-hop,static,29,337,False,False,26,0.8966,,,0
8bd5662e-035c-4682-9d51-d3aff96443d1,movie,comparison,static,16,144,False,False,10,0.625,,,0
2b9321f3-2b69-4a7e-8de9-de2a7f52eebd,open,simple,static,7,56,True,False,7,1.0,,,0
9709036c-363c-46f5-9865-e77a64803088,movie,set,slow-changing,21,390,False,False,21,1.0,,,0
0e072d6e-d69c-408b-97b8-46e024b7a4b9,open,simple,static,7,279,True,True,6,0.8571,1,0.1429,0
78beb953-3772-4e8e-9c8f-c01c6fc82e01,sports,simple_w_condition,fast-changing,12,209,False,False,7,0.5833,,,0
a7a2e2d2-2582-48e8-952a-8919489a4105,sports,false_premise,fast-changing,13,145,True,True,10,0.7692,1,0.0769,0
9ba408bd-d5d8-4be5-a0c1-cd3e33502a00,finance,simple,real-time,4,80,False,False,4,1.0,,,2
71d21093-0a3f-403a-8c54-a222cc220957,open,simple,static,7,400,True,False,6,0.8571,,,2
712dd078-10eb-4e8a-8aac-d75f1d4a2cde,music,set,slow-changing,9,74,False,False,9,1.0,,,0
bf7642ff-2a80-42a8-8226-8c98af290172,sports,aggregation,fast-changing,13,89,True,True,7,0.5385,1,0.0769,0
a4f19bc0-6766-4263-ae76-78e301a33c12,open,simple_w_condition,static,12,189,True,True,11,0.9167,4,0.3333,0
f7ba942f-9c37-40a3-8622-6498331d3603,finance,multi-hop,real-time,12,110,False,False,12,1.0,,,0
4d7426e1-9c69-45c3-9843-f072542f3e82,open,simple,static,7,87,True,True,5,0.7143,1,0.1429,0
d13926ba-57bf-4cc6-96f8-4f1f737a8e6e,sports,false_premise,static,12,92,True,False,12,1.0,,,5
adabdcb6-3d4d-4dac-93f7-d54bdb5dccf2,sports,multi-hop,static,14,91,False,False,14,1.0,,,0
d71d19b9-edba-4a91-ab7b-f99fe9c1fac8,movie,simple,static,13,400,True,False,11,0.8462,,,2
ab8983bf-fbb9-4af4-81f6-29354185696a,music,aggregation,slow-changing,7,81,False,False,6,0.8571,,,0
088e4793-67cf-4b77-86ab-b591969ce954,open,set,static,8,250,True,False,8,1.0,,,0
3a21b967-f973-419a-8fb0-810e77abbee3,finance,simple,real-time,16,114,False,False,16,1.0,,,0
72ad5b4e-caba-4666-a9be-c46c56c72436,movie,simple,static,16,112,False,False,16,1.0,,,4
260c5d09-cec1-4792-8438-c5317ae74891,finance,simple,static,15,168,True,False,15,1.0,,,0
b0843b46-a2fb-4857-93d4-cd569c3cd159,sports,false_premise,fast-changing,12,172,True,True,12,1.0,1,0.0833,0
563fe6f5-75ac-46c1-875a-64e60b04c7ab,movie,simple,static,11,400,False,False,5,0.4545,,,0
46a73b2b-3c88-4db3-bf18-055861ea8974,sports,simple_w_condition,static,7,72,False,False,5,0.7143,,,0
960af973-1515-4d8f-8ce8-83c66cef0735,movie,comparison,static,19,88,False,False,10,0.5263,,,0
072d3845-d4b5-44a5-b4f3-e92006dcd072,finance,simple,fast-changing,8,81,True,False,2,0.25,,,0
47b81d91-3151-4fad-b3e4-08e6fc21438d,sports,simple_w_condition,fast-changing,15,50,True,True,4,0.2667,2,0.1333,0
94dd35ce-4748-4f3c-a1c5-5f6e97be1c57,finance,simple,real-time,11,91,False,False,6,0.5455,,,0
873218fb-a37d-4f15-a6c8-e987cfa26b08,finance,simple_w_condition,static,16,155,False,False,16,1.0,,,0
efd782f1-c7a6-402d-9845-db7bb8bbde35,sports,set,static,14,322,False,False,14,1.0,,,0
2f4ce414-9ff3-45b1-91ad-e58aa7172353,movie,simple,static,14,73,False,False,13,0.9286,,,0
0ea0cb68-313a-4759-b508-8a7a37360a38,open,comparison,static,17,59,True,True,17,1.0,2,0.1176,0
795be29a-48ff-42d1-bc00-3d2043ee7459,music,false_premise,static,11,89,False,False,10,0.9091,,,0
47d44ffb-10f8-43df-a7de-d1d296544afc,open,comparison,slow-changing,11,400,False,False,11,1.0,,,2
fe68b4aa-8dee-422b-a3d0-31f3b3248d02,sports,comparison,static,12,400,False,False,12,1.0,,,0
23009ac8-d24b-4a55-a8be-6e7ba449def4,movie,simple,static,15,148,True,False,13,0.8667,,,0
3134f2aa-bad7-4030-9246-d42daa242441,movie,aggregation,static,16,83,True,True,14,0.875,1,0.0625,4
5dcc74aa-8076-4a5a-85f0-5e1c254347c0,finance,set,slow-changing,7,76,False,False,7,1.0,,,0
1ddf2c5d-74f3-408f-9f19-facd709a494c,finance,multi-hop,slow-changing,13,172,False,False,13,1.0,,,4
b3057146-e638-4c52-97fc-f133785dfb7b,finance,simple,real-time,6,43,False,False,5,0.8333,,,0
8135a393-aedc-4073-accf-e7043c4fd1b7,finance,simple_w_condition,fast-changing,12,83,False,False,12,1.0,,,2
879382a3-687f-4409-b8f8-9671f2312a82,sports,aggregation,static,14,298,True,True,10,0.7143,1,0.0714,0
fcc68716-5ca2-4d54-85e3-47c4de9c00fe,finance,false_premise,static,11,295,False,False,11,1.0,,,0
74eb57be-2fb5-41d4-b247-88bad35c3bee,finance,comparison,slow-changing,14,99,False,False,14,1.0,,,0
589767c8-b3a7-4205-8768-c900b5160c52,sports,aggregation,slow-changing,8,70,False,False,7,0.875,,,0
8d3fa211-8f02-4cf9-a8cb-8560f966bbd2,music,multi-hop,static,31,106,False,False,29,0.9355,,,0
ae621468-7d70-4093-8f78-1af23a30ac7c,sports,simple_w_condition,static,10,155,True,False,10,1.0,,,2
0381f083-8c0d-4d65-bbf4-08d57ebf1582,finance,post-processing,slow-changing,15,349,False,False,15,1.0,,,0
016a9d25-be3b-4896-9714-585fab94e4fd,finance,post-processing,fast-changing,19,179,False,False,12,0.6316,,,2
6e3325ac-bc61-4c39-befb-dddb8a1e870d,finance,simple,real-time,14,124,False,False,10,0.7143,,,0
e9ee8cdc-da95-4e3b-b486-e973b1c3b750,open,false_premise,static,19,239,False,False,19,1.0,,,0
62ef7350-8dcd-47bb-ac5d-84afeb0d4abe,sports,aggregation,fast-changing,18,96,True,True,18,1.0,2,0.1111,0
5faeb754-5d14-4bbe-b19b-ea4dff7a923c,open,multi-hop,static,20,50,False,False,20,1.0,,,3
9701e5c9-86e9-4efe-8b9e-ab153fc47f02,movie,comparison,slow-changing,18,179,True,True,18,1.0,10,0.5556,0
034588e7-cd79-45b3-be7c-3b16009838ce,sports,simple_w_condition,fast-changing,9,48,False,False,9,1.0,,,3
397cf959-8333-47c0-a7ed-b3dd45b89669,sports,false_premise,static,11,76,True,True,11,1.0,11,1.0,0
6ca35f3c-94c5-4903-bae7-96c367651def,sports,aggregation,slow-changing,11,163,False,False,11,1.0,,,0
8ec8ccef-0ef6-4029-911e-d270fb4975e2,sports,simple_w_condition,static,14,239,False,False,14,1.0,,,0
435cc8d8-3a4f-483d-a4fb-3f1376359871,finance,simple,real-time,6,97,False,False,3,0.5,,,0
2a8aad61-4ccf-497c-93ca-4e4ce5de7cba,open,false_premise,static,9,168,False,False,9,1.0,,,0
b08795e7-68eb-4dab-9145-583104dafce0,sports,simple_w_condition,fast-changing,17,95,True,True,17,1.0,1,0.0588,0
ab328159-0d2d-40d5-b5bd-3cf6c98554dd,sports,aggregation,fast-changing,13,280,False,False,13,1.0,,,6
2d5a5f16-9e45-484f-b0ee-bb6898e74538,movie,aggregation,slow-changing,10,111,False,False,9,0.9,,,0
7df2e3b9-4952-4187-b693-cda8ad70b7aa,movie,false_premise,static,28,138,False,False,16,0.5714,,,0
2a0a628a-c67b-40df-bdf9-697c4de1eb0b,open,simple,static,13,148,True,True,10,0.7692,1,0.0769,0
83cfd2c8-d469-409d-bd32-24696ca5e21a,sports,multi-hop,static,10,99,False,False,10,1.0,,,2
130aeafb-6a7d-4f5e-8a05-a7293b0fede7,sports,simple_w_condition,fast-changing,14,53,True,True,8,0.5714,3,0.2143,0
d47b8ef8-c7e7-48b4-8115-99e8ec650335,finance,aggregation,slow-changing,15,96,False,False,6,0.4,,,0
8ecae91d-31bf-408f-b54c-c0d36903a179,movie,simple,static,7,31,True,False,7,1.0,,,2
da729c58-7488-462c-820b-b2b516de952b,open,simple_w_condition,static,11,81,True,True,8,0.7273,8,0.7273,0
fe6f78db-7b67-45b1-8325-720c12038bb1,open,aggregation,static,10,107,False,False,6,0.6,,,0
4ff833a8-e361-4e00-a997-91028856f236,music,simple,fast-changing,11,69,False,False,11,1.0,,,2
68e0b964-b3e8-4eae-a2fb-833af89cca4e,finance,simple_w_condition,static,12,79,False,False,12,1.0,,,0
d7ee73aa-3aac-473f-bca1-ff02db09756b,movie,aggregation,slow-changing,12,135,True,True,12,1.0,2,0.1667,0
576253ad-254b-4ad4-b944-95e5520da3c5,sports,set,slow-changing,8,279,False,False,7,0.875,,,0
9f2bdaeb-72fb-433d-bf95-b294b11940e3,open,comparison,static,14,170,True,True,14,1.0,1,0.0714,0
46256b45-f172-4024-87cd-4d6510b55be2,sports,simple,slow-changing,11,170,True,True,11,1.0,1,0.0909,2
401ab13d-88c4-4d61-aeca-e30df75a1a8a,open,simple,static,9,263,False,False,9,1.0,,,0
36373e4b-ff53-4ccf-92c2-8ea967cce590,sports,false_premise,fast-changing,11,53,False,False,11,1.0,,,0
