interaction_id,question_type,domain,retrieved_gold,n_words,t,t_suf,t_sc,top1_stable_streak,top1_changed,named_entity_detected,words_since_first_ne,question_word_type,label,label_sc
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,1,,5,1,0,0,0,what,,0
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,2,,5,1,1,0,0,what,,0
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,3,,5,2,0,0,0,what,,0
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,4,,5,1,1,0,0,what,,0
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,5,,5,1,1,0,0,what,,1
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,6,,5,2,0,0,0,what,,1
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,7,,5,3,0,0,0,what,,1
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,8,,5,4,0,0,0,what,,1
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,9,,5,5,0,1,0,what,,1
af5cbdb5-6925-423f-9115-63ef48a16348,simple_w_condition,open,False,10,10,,5,6,0,1,1,what,,1
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,1,,4,1,0,0,0,which,,0
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,2,,4,1,1,0,0,which,,0
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,3,,4,2,0,0,0,which,,0
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,4,,4,1,1,0,0,which,,1
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,5,,4,2,0,0,0,which,,1
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,6,,4,3,0,0,0,which,,1
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,7,,4,4,0,0,0,which,,1
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,8,,4,5,0,0,0,which,,1
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,9,,4,6,0,0,0,which,,1
10db2c9d-8d19-4690-b069-cf383ec9d8ed,comparison,finance,False,10,10,,4,7,0,0,0,which,,1
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,1,8,5,1,0,0,0,how,0,0
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,2,8,5,1,1,0,0,how,0,0
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,3,8,5,2,0,0,0,how,0,0
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,4,8,5,3,0,0,0,how,0,0
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,5,8,5,1,1,0,0,how,0,1
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,6,8,5,2,0,0,0,how,0,1
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,7,8,5,3,0,0,0,how,0,1
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,8,8,5,4,0,0,0,how,1,1
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,9,8,5,5,0,0,0,how,1,1
f068a33c-2458-4d27-8448-02906e6b5fa5,aggregation,finance,True,10,10,8,5,6,0,0,0,how,1,1
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,1,,9,1,0,0,0,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,2,,9,2,0,0,0,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,3,,9,1,1,0,0,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,4,,9,2,0,0,0,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,5,,9,3,0,0,0,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,6,,9,1,1,0,0,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,7,,9,2,0,1,0,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,8,,9,3,0,1,1,how,,0
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,9,,9,1,1,1,2,how,,1
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,10,,9,2,0,1,3,how,,1
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,11,,9,3,0,1,4,how,,1
ae385eec-ebab-45d9-a5aa-43b082eccc7f,aggregation,music,False,12,12,,9,4,0,1,5,how,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,1,,3,1,0,0,0,other,,0
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,2,,3,1,1,0,0,other,,0
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,3,,3,1,1,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,4,,3,2,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,5,,3,3,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,6,,3,4,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,7,,3,5,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,8,,3,6,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,9,,3,7,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,10,,3,8,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,11,,3,9,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,12,,3,10,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,13,,3,11,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,14,,3,12,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,15,,3,13,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,16,,3,14,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,17,,3,15,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,18,,3,16,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,19,,3,17,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,20,,3,18,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,21,,3,19,0,0,0,other,,1
54f26611-03ad-4284-95dc-015c050946b8,multi-hop,movie,False,22,22,,3,20,0,1,0,other,,1
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,1,,12,1,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,2,,12,1,1,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,3,,12,2,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,4,,12,3,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,5,,12,4,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,6,,12,5,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,7,,12,6,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,8,,12,1,1,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,9,,12,1,1,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,10,,12,2,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,11,,12,3,0,0,0,how,,0
3ab49325-985e-444c-be8b-0fa8f6f7a554,post-processing,sports,False,12,12,,12,1,1,0,0,how,,1
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,1,,8,1,0,0,0,other,,0
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,2,,8,1,1,0,0,other,,0
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,3,,8,2,0,0,0,other,,0
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,4,,8,1,1,0,0,other,,0
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,5,,8,2,0,0,0,other,,0
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,6,,8,3,0,0,0,other,,0
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,7,,8,4,0,0,0,other,,0
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,8,,8,1,1,0,0,other,,1
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,9,,8,2,0,0,0,other,,1
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,10,,8,3,0,0,0,other,,1
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,11,,8,4,0,0,0,other,,1
69f7993d-4618-4edf-ba61-6e199b1acf26,simple,finance,False,12,12,,8,5,0,1,0,other,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,1,,1,1,0,0,0,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,2,,1,2,0,0,0,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,3,,1,3,0,1,0,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,4,,1,4,0,1,1,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,5,,1,5,0,1,2,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,6,,1,6,0,1,3,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,7,,1,7,0,1,4,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,8,,1,8,0,1,5,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,9,,1,9,0,1,6,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,10,,1,10,0,1,7,who,,1
37c0f80e-9239-4120-bb5f-54f4a7540579,simple_w_condition,open,False,11,11,,1,11,0,1,8,who,,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,1,1,12,1,0,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,2,1,12,2,0,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,3,1,12,3,0,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,4,1,12,4,0,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,5,1,12,1,1,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,6,1,12,1,1,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,7,1,12,1,1,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,8,1,12,2,0,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,9,1,12,3,0,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,10,1,12,4,0,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,11,1,12,1,1,0,0,what,1,0
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,12,1,12,1,1,0,0,what,1,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,13,1,12,2,0,0,0,what,1,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,14,1,12,3,0,0,0,what,1,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,15,1,12,4,0,0,0,what,1,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,16,1,12,5,0,0,0,what,1,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,17,1,12,6,0,0,0,what,1,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,18,1,12,7,0,0,0,what,1,1
909fb375-e924-4f8b-8c9d-b39d2402550b,multi-hop,music,True,19,19,1,12,8,0,0,0,what,1,1
50f61c3a-b5b7-4a59-b348-dd8077f5820a,simple_w_condition,finance,False,7,1,,7,1,0,0,0,who,,0
50f61c3a-b5b7-4a59-b348-dd8077f5820a,simple_w_condition,finance,False,7,2,,7,2,0,0,0,who,,0
50f61c3a-b5b7-4a59-b348-dd8077f5820a,simple_w_condition,finance,False,7,3,,7,3,0,0,0,who,,0
50f61c3a-b5b7-4a59-b348-dd8077f5820a,simple_w_condition,finance,False,7,4,,7,1,1,0,0,who,,0
50f61c3a-b5b7-4a59-b348-dd8077f5820a,simple_w_condition,finance,False,7,5,,7,1,1,0,0,who,,0
50f61c3a-b5b7-4a59-b348-dd8077f5820a,simple_w_condition,finance,False,7,6,,7,2,0,0,0,who,,0
50f61c3a-b5b7-4a59-b348-dd8077f5820a,simple_w_condition,finance,False,7,7,,7,1,1,0,0,who,,1
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,1,,10,1,0,0,0,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,2,,10,1,1,0,0,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,3,,10,2,0,0,0,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,4,,10,1,1,0,0,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,5,,10,2,0,1,0,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,6,,10,3,0,1,1,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,7,,10,1,1,1,2,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,8,,10,2,0,1,3,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,9,,10,3,0,1,4,what,,0
1cb06dcb-918c-4a61-afa1-fc299f1ca4ce,set,music,False,10,10,,10,1,1,1,5,what,,1
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,1,,3,1,0,0,0,how,,0
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,2,,3,1,1,0,0,how,,0
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,3,,3,1,1,0,0,how,,1
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,4,,3,2,0,0,0,how,,1
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,5,,3,3,0,0,0,how,,1
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,6,,3,4,0,0,0,how,,1
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,7,,3,5,0,0,0,how,,1
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,8,,3,6,0,0,0,how,,1
aeb481bd-acc4-4bad-bb4e-8d89b37a5921,simple,finance,False,9,9,,3,7,0,0,0,how,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,1,,4,1,0,0,0,what,,0
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,2,,4,2,0,0,0,what,,0
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,3,,4,3,0,0,0,what,,0
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,4,,4,1,1,0,0,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,5,,4,2,0,0,0,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,6,,4,3,0,0,0,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,7,,4,4,0,1,0,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,8,,4,5,0,1,1,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,9,,4,6,0,1,2,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,10,,4,7,0,1,3,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,11,,4,8,0,1,4,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,12,,4,9,0,1,5,what,,1
0d29c89c-6e2d-4589-9c39-933da3339eb6,simple_w_condition,movie,False,13,13,,4,10,0,1,6,what,,1
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,1,,17,1,0,0,0,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,2,,17,1,1,0,0,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,3,,17,2,0,0,0,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,4,,17,3,0,1,0,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,5,,17,4,0,1,1,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,6,,17,5,0,1,2,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,7,,17,6,0,1,3,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,8,,17,7,0,1,4,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,9,,17,8,0,1,5,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,10,,17,9,0,1,6,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,11,,17,10,0,1,7,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,12,,17,11,0,1,8,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,13,,17,12,0,1,9,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,14,,17,13,0,1,10,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,15,,17,14,0,1,11,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,16,,17,15,0,1,12,who,,0
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,17,,17,1,1,1,13,who,,1
cfc875b9-4cac-456b-a7a8-df23c9dab754,multi-hop,movie,False,18,18,,17,2,0,1,14,who,,1
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,1,3,9,1,0,0,0,how,0,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,2,3,9,2,0,0,0,how,0,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,3,3,9,3,0,0,0,how,1,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,4,3,9,4,0,0,0,how,1,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,5,3,9,5,0,0,0,how,1,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,6,3,9,1,1,0,0,how,1,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,7,3,9,2,0,0,0,how,1,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,8,3,9,3,0,0,0,how,1,0
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,9,3,9,1,1,0,0,how,1,1
ba4433de-8237-4207-a110-566219bb36dd,aggregation,open,True,10,10,3,9,2,0,0,0,how,1,1
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,1,,7,1,0,0,0,what,,0
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,2,,7,2,0,0,0,what,,0
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,3,,7,3,0,0,0,what,,0
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,4,,7,4,0,0,0,what,,0
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,5,,7,5,0,0,0,what,,0
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,6,,7,6,0,0,0,what,,0
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,7,,7,1,1,0,0,what,,1
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,8,,7,2,0,0,0,what,,1
c685a808-46bf-4021-b379-361541862500,false_premise,open,False,9,9,,7,3,0,0,0,what,,1
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,1,,4,1,0,0,0,how,,0
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,2,,4,1,1,0,0,how,,0
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,3,,4,2,0,0,0,how,,0
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,4,,4,1,1,0,0,how,,1
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,5,,4,2,0,0,0,how,,1
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,6,,4,3,0,0,0,how,,1
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,7,,4,4,0,0,0,how,,1
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,8,,4,5,0,0,0,how,,1
c23bf331-88f0-4a0c-adc6-614c28b519e6,aggregation,music,False,9,9,,4,6,0,0,0,how,,1
cad5cb70-f29b-4d56-bf05-d457b35beb16,set,open,False,6,1,,3,1,0,0,0,other,,0
cad5cb70-f29b-4d56-bf05-d457b35beb16,set,open,False,6,2,,3,1,1,0,0,other,,0
cad5cb70-f29b-4d56-bf05-d457b35beb16,set,open,False,6,3,,3,1,1,0,0,other,,1
cad5cb70-f29b-4d56-bf05-d457b35beb16,set,open,False,6,4,,3,2,0,0,0,other,,1
cad5cb70-f29b-4d56-bf05-d457b35beb16,set,open,False,6,5,,3,3,0,0,0,other,,1
cad5cb70-f29b-4d56-bf05-d457b35beb16,set,open,False,6,6,,3,4,0,0,0,other,,1
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,1,,4,1,0,0,0,how,,0
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,2,,4,2,0,0,0,how,,0
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,3,,4,3,0,0,0,how,,0
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,4,,4,1,1,0,0,how,,1
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,5,,4,2,0,0,0,how,,1
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,6,,4,3,0,0,0,how,,1
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,7,,4,4,0,0,0,how,,1
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,8,,4,5,0,0,0,how,,1
b4db3f46-a8f3-48bd-93c0-12ebf2ad8d43,aggregation,movie,False,9,9,,4,6,0,0,0,how,,1
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,1,,9,1,0,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,2,,9,1,1,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,3,,9,2,0,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,4,,9,3,0,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,5,,9,1,1,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,6,,9,2,0,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,7,,9,3,0,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,8,,9,4,0,0,0,how,,0
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,9,,9,1,1,0,0,how,,1
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,10,,9,2,0,0,0,how,,1
748ebdcd-7617-4749-82ac-2253bdd06ec0,simple_w_condition,sports,False,11,11,,9,3,0,1,0,how,,1
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,1,,11,1,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,2,,11,2,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,3,,11,3,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,4,,11,4,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,5,,11,5,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,6,,11,6,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,7,,11,7,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,8,,11,8,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,9,,11,9,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,10,,11,10,0,0,0,other,,0
52d1d28c-f587-4b23-ba99-a0fcc4772426,false_premise,sports,False,11,11,,11,1,1,1,0,other,,1
cb3941d2-2226-4750-b260-dafc60869cc5,false_premise,music,False,9,1,,4,1,0,0,0,who,,0
cb3941d2-2226-4750-b260-dafc60869cc5,false_premise,music,False,9,2,,4,2,0,0,0,who,,0
cb3941d2-2226-4750-b260-dafc60869cc5,false_premise,music,False,9,3,,4,3,0,0,0,who,,0
cb3941d2-2226-4750-b260-dafc60869cc5,false_premise,music,False,9,4,,4,1,1,0,0,who,,1
cb3941d2-2226-4750-b260-dafc60869cc5,false_premise,music,False,9,5,,4,2,0,0,0,who,,1
